1.000000000000000000e+00,6.500000000000000000e+01,2.900000000000000000e+01,5.200000000000000000e+01,1.010000000000000000e+02,5.100000000000000000e+01,9.500000000000000000e+01,8.900000000000000000e+01,2.800000000000000000e+01,6.200000000000000000e+01,5.096999999999999886e+01,2.301999999999999957e+01,4.613000000000000256e+01,2.810000000000000053e+00,-2.491000000000000014e+01,-3.250999999999999801e+01,-8.619999999999999218e+00,2.540000000000000036e+00,-5.190000000000000391e+00,-2.169999999999999929e+01,-1.939999999999999947e+00,-4.790000000000000036e+00,-2.523999999999999844e+01,-9.899999999999999911e-01,-5.639999999999999680e+00,-2.316000000000000014e+01,-3.479999999999999982e+00,-6.540000000000000036e+00
3.000000000000000000e+00,5.300000000000000000e+01,5.500000000000000000e+01,7.600000000000000000e+01,9.900000000000000000e+01,8.600000000000000000e+01,1.210000000000000000e+02,1.040000000000000000e+02,4.100000000000000000e+01,7.800000000000000000e+01,6.031000000000000227e+01,-2.770000000000000018e+00,2.494000000000000128e+01,-5.000000000000000000e-01,-5.972999999999999687e+01,-5.775999999999999801e+01,-2.687000000000000099e+01,-1.117999999999999972e+01,-2.144999999999999929e+01,-1.839999999999999858e+01,-2.850000000000000089e+00,-9.250000000000000000e+00,-1.951999999999999957e+01,-1.560000000000000053e+00,-7.080000000000000071e+00,-2.007000000000000028e+01,-2.779999999999999805e+00,-6.219999999999999751e+00
0.000000000000000000e+00,4.500000000000000000e+01,3.600000000000000000e+01,6.000000000000000000e+01,9.700000000000000000e+01,5.700000000000000000e+01,1.020000000000000000e+02,8.300000000000000000e+01,2.800000000000000000e+01,5.600000000000000000e+01,7.068999999999999773e+01,1.516999999999999993e+01,3.774000000000000199e+01,3.060000000000000053e+00,-3.082000000000000028e+01,-3.928000000000000114e+01,-5.139999999999999680e+00,1.070000000000000062e+00,-6.899999999999999467e-01,-2.201000000000000156e+01,-1.580000000000000071e+00,-5.349999999999999645e+00,-2.667000000000000171e+01,-1.199999999999999956e+00,-5.889999999999999680e+00,-2.203999999999999915e+01,-1.729999999999999982e+00,-4.679999999999999716e+00
1.000000000000000000e+00,8.100000000000000000e+01,2.700000000000000000e+01,5.200000000000000000e+01,1.120000000000000000e+02,5.100000000000000000e+01,9.400000000000000000e+01,9.500000000000000000e+01,2.600000000000000000e+01,6.000000000000000000e+01,3.347999999999999687e+01,2.401999999999999957e+01,4.557000000000000028e+01,-1.283999999999999986e+01,-2.482000000000000028e+01,-3.135000000000000142e+01,-1.830999999999999872e+01,3.060000000000000053e+00,-4.709999999999999964e+00,-2.089999999999999858e+01,-1.639999999999999902e+00,-5.950000000000000178e+00,-2.717999999999999972e+01,-1.320000000000000062e+00,-5.959999999999999964e+00,-2.137999999999999901e+01,-1.729999999999999982e+00,-4.469999999999999751e+00
3.000000000000000000e+00,5.900000000000000000e+01,6.400000000000000000e+01,8.300000000000000000e+01,9.400000000000000000e+01,8.200000000000000000e+01,1.190000000000000000e+02,1.120000000000000000e+02,3.600000000000000000e+01,7.000000000000000000e+01,5.467000000000000171e+01,-1.205000000000000071e+01,1.714999999999999858e+01,4.660000000000000142e+00,-5.585000000000000142e+01,-5.620000000000000284e+01,-3.453999999999999915e+01,-5.469999999999999751e+00,-1.291000000000000014e+01,-1.839999999999999858e+01,-2.779999999999999805e+00,-9.060000000000000497e+00,-2.007999999999999829e+01,-1.560000000000000053e+00,-6.820000000000000284e+00,-2.101000000000000156e+01,-3.720000000000000195e+00,-6.910000000000000142e+00
1.000000000000000000e+00,5.800000000000000000e+01,3.300000000000000000e+01,5.400000000000000000e+01,9.500000000000000000e+01,5.100000000000000000e+01,9.500000000000000000e+01,8.100000000000000000e+01,2.700000000000000000e+01,5.800000000000000000e+01,5.838000000000000256e+01,1.894999999999999929e+01,4.404999999999999716e+01,9.099999999999999645e+00,-2.489000000000000057e+01,-3.242000000000000171e+01,-2.899999999999999800e-01,3.479999999999999982e+00,-1.270000000000000018e+00,-2.230000000000000071e+01,-1.929999999999999938e+00,-4.769999999999999574e+00,-2.648999999999999844e+01,-1.010000000000000009e+00,-5.769999999999999574e+00,-2.396000000000000085e+01,-3.259999999999999787e+00,-6.419999999999999929e+00
3.000000000000000000e+00,5.000000000000000000e+01,5.100000000000000000e+01,8.000000000000000000e+01,1.000000000000000000e+02,7.900000000000000000e+01,1.120000000000000000e+02,7.500000000000000000e+01,3.800000000000000000e+01,6.700000000000000000e+01,6.412000000000000455e+01,5.899999999999999689e-01,1.905999999999999872e+01,-1.020000000000000018e+00,-5.292999999999999972e+01,-4.957000000000000028e+01,2.839999999999999858e+00,-7.070000000000000284e+00,-9.660000000000000142e+00,-1.848000000000000043e+01,-2.580000000000000071e+00,-8.269999999999999574e+00,-2.069000000000000128e+01,-1.570000000000000062e+00,-6.570000000000000284e+00,-2.187999999999999901e+01,-4.349999999999999645e+00,-7.320000000000000284e+00
0.000000000000000000e+00,3.600000000000000000e+01,3.500000000000000000e+01,5.600000000000000000e+01,9.000000000000000000e+01,6.100000000000000000e+01,1.050000000000000000e+02,6.300000000000000000e+01,2.300000000000000000e+01,5.300000000000000000e+01,8.240999999999999659e+01,1.646000000000000085e+01,4.217999999999999972e+01,1.272000000000000064e+01,-3.478999999999999915e+01,-4.182999999999999829e+01,1.787999999999999901e+01,6.089999999999999858e+00,2.319999999999999840e+00,-2.437000000000000099e+01,-1.600000000000000089e+00,-4.839999999999999858e+00,-2.850000000000000000e+01,-1.139999999999999902e+00,-6.400000000000000355e+00,-2.460999999999999943e+01,-1.560000000000000053e+00,-4.980000000000000426e+00
1.000000000000000000e+00,5.600000000000000000e+01,3.100000000000000000e+01,5.400000000000000000e+01,9.400000000000000000e+01,5.400000000000000000e+01,9.500000000000000000e+01,9.500000000000000000e+01,2.700000000000000000e+01,5.800000000000000000e+01,5.909000000000000341e+01,2.008999999999999986e+01,4.363000000000000256e+01,5.620000000000000107e+00,-2.782999999999999829e+01,-3.235000000000000142e+01,-1.771000000000000085e+01,2.069999999999999840e+00,-2.700000000000000178e+00,-2.130000000000000071e+01,-1.620000000000000107e+00,-5.519999999999999574e+00,-2.676000000000000156e+01,-1.219999999999999973e+00,-5.860000000000000320e+00,-2.167000000000000171e+01,-1.729999999999999982e+00,-4.599999999999999645e+00
3.000000000000000000e+00,4.000000000000000000e+01,3.800000000000000000e+01,5.600000000000000000e+01,9.700000000000000000e+01,6.000000000000000000e+01,1.010000000000000000e+02,6.600000000000000000e+01,2.900000000000000000e+01,6.000000000000000000e+01,7.239000000000000057e+01,1.284999999999999964e+01,4.150999999999999801e+01,1.600000000000000033e-01,-3.378000000000000114e+01,-3.832000000000000028e+01,8.390000000000000568e+00,-1.000000000000000021e-02,-4.889999999999999680e+00,-1.846999999999999886e+01,-1.540000000000000036e+00,-6.360000000000000320e+00,-2.525000000000000000e+01,-1.360000000000000098e+00,-5.889999999999999680e+00,-1.889000000000000057e+01,-1.679999999999999938e+00,-4.089999999999999858e+00
3.000000000000000000e+00,7.500000000000000000e+01,7.700000000000000000e+01,9.700000000000000000e+01,1.140000000000000000e+02,7.800000000000000000e+01,1.200000000000000000e+02,1.290000000000000000e+02,3.700000000000000000e+01,7.700000000000000000e+01,3.579999999999999716e+01,-2.617000000000000171e+01,6.999999999999999556e-01,-1.862000000000000099e+01,-5.157000000000000028e+01,-5.688000000000000256e+01,-5.697999999999999687e+01,-8.089999999999999858e+00,-2.196000000000000085e+01,-1.682999999999999829e+01,-1.030000000000000027e+00,-4.349999999999999645e+00,-2.166000000000000014e+01,-1.129999999999999893e+00,-5.379999999999999893e+00,-1.516999999999999993e+01,-8.199999999999999512e-01,-3.490000000000000213e+00
0.000000000000000000e+00,5.000000000000000000e+01,3.400000000000000000e+01,5.600000000000000000e+01,9.800000000000000000e+01,5.500000000000000000e+01,9.900000000000000000e+01,8.400000000000000000e+01,2.500000000000000000e+01,5.500000000000000000e+01,6.826999999999999602e+01,1.741000000000000014e+01,4.213000000000000256e+01,4.330000000000000071e+00,-2.880999999999999872e+01,-3.589999999999999858e+01,-3.500000000000000000e+00,4.040000000000000036e+00,2.500000000000000000e-01,-2.469000000000000128e+01,-1.860000000000000098e+00,-5.509999999999999787e+00,-2.980999999999999872e+01,-1.330000000000000071e+00,-6.790000000000000036e+00,-2.521999999999999886e+01,-1.949999999999999956e+00,-5.120000000000000107e+00
0.000000000000000000e+00,3.100000000000000000e+01,2.600000000000000000e+01,4.700000000000000000e+01,9.000000000000000000e+01,5.200000000000000000e+01,9.400000000000000000e+01,5.300000000000000000e+01,2.200000000000000000e+01,4.800000000000000000e+01,8.607999999999999829e+01,2.575000000000000000e+01,5.100999999999999801e+01,1.374000000000000021e+01,-2.594999999999999929e+01,-3.139999999999999858e+01,2.751999999999999957e+01,8.089999999999999858e+00,8.279999999999999361e+00,-2.426000000000000156e+01,-1.739999999999999991e+00,-4.660000000000000142e+00,-2.842999999999999972e+01,-9.799999999999999822e-01,-5.940000000000000391e+00,-2.462999999999999901e+01,-2.509999999999999787e+00,-5.830000000000000071e+00
1.000000000000000000e+00,6.300000000000000000e+01,3.000000000000000000e+01,5.300000000000000000e+01,9.900000000000000000e+01,5.200000000000000000e+01,9.300000000000000000e+01,8.800000000000000000e+01,2.700000000000000000e+01,5.900000000000000000e+01,5.092999999999999972e+01,2.092000000000000171e+01,4.442999999999999972e+01,-6.700000000000000400e-01,-2.589999999999999858e+01,-3.057999999999999829e+01,-1.197000000000000064e+01,2.020000000000000018e+00,-3.850000000000000089e+00,-2.023000000000000043e+01,-1.729999999999999982e+00,-6.410000000000000142e+00,-2.694000000000000128e+01,-1.379999999999999893e+00,-5.959999999999999964e+00,-2.098999999999999844e+01,-1.870000000000000107e+00,-4.379999999999999893e+00
1.000000000000000000e+00,4.700000000000000000e+01,2.600000000000000000e+01,4.900000000000000000e+01,8.500000000000000000e+01,5.000000000000000000e+01,9.100000000000000000e+01,7.000000000000000000e+01,2.300000000000000000e+01,5.200000000000000000e+01,6.787999999999999545e+01,2.605999999999999872e+01,4.996999999999999886e+01,1.687000000000000099e+01,-2.396999999999999886e+01,-2.862000000000000099e+01,9.230000000000000426e+00,7.690000000000000391e+00,5.070000000000000284e+00,-2.114000000000000057e+01,-2.080000000000000071e+00,-5.839999999999999858e+00,-2.242999999999999972e+01,-1.070000000000000062e+00,-5.799999999999999822e+00,-2.162999999999999901e+01,-3.560000000000000053e+00,-6.700000000000000178e+00
1.000000000000000000e+00,4.800000000000000000e+01,2.600000000000000000e+01,4.900000000000000000e+01,8.700000000000000000e+01,4.800000000000000000e+01,9.000000000000000000e+01,5.900000000000000000e+01,2.400000000000000000e+01,5.400000000000000000e+01,6.357999999999999829e+01,2.480000000000000071e+01,4.864999999999999858e+01,8.900000000000000355e+00,-2.167999999999999972e+01,-2.710999999999999943e+01,1.398000000000000043e+01,4.910000000000000142e+00,1.050000000000000044e+00,-1.742000000000000171e+01,-1.219999999999999973e+00,-5.410000000000000142e+00,-2.262000000000000099e+01,-1.229999999999999982e+00,-5.570000000000000284e+00,-1.648999999999999844e+01,-1.209999999999999964e+00,-3.750000000000000000e+00
0.000000000000000000e+00,6.800000000000000000e+01,2.900000000000000000e+01,5.400000000000000000e+01,1.120000000000000000e+02,4.800000000000000000e+01,9.400000000000000000e+01,8.900000000000000000e+01,2.500000000000000000e+01,5.600000000000000000e+01,4.857000000000000028e+01,2.275000000000000000e+01,4.389999999999999858e+01,-8.560000000000000497e+00,-2.201000000000000156e+01,-3.155000000000000071e+01,-8.859999999999999432e+00,4.839999999999999858e+00,5.000000000000000278e-02,-2.264999999999999858e+01,-1.790000000000000036e+00,-4.730000000000000426e+00,-2.701999999999999957e+01,-9.899999999999999911e-01,-5.820000000000000284e+00,-2.326000000000000156e+01,-2.290000000000000036e+00,-5.410000000000000142e+00
0.000000000000000000e+00,5.500000000000000000e+01,3.600000000000000000e+01,5.600000000000000000e+01,8.600000000000000000e+01,5.700000000000000000e+01,9.500000000000000000e+01,9.200000000000000000e+01,2.700000000000000000e+01,5.700000000000000000e+01,5.928000000000000114e+01,1.523000000000000043e+01,4.175000000000000000e+01,1.274000000000000021e+01,-3.112000000000000099e+01,-3.317999999999999972e+01,-1.391999999999999993e+01,4.179999999999999716e+00,4.500000000000000111e-01,-1.937999999999999901e+01,-2.669999999999999929e+00,-7.669999999999999929e+00,-2.037999999999999901e+01,-1.629999999999999893e+00,-6.530000000000000249e+00,-2.117000000000000171e+01,-4.169999999999999929e+00,-6.879999999999999893e+00
1.000000000000000000e+00,5.700000000000000000e+01,3.000000000000000000e+01,5.200000000000000000e+01,1.010000000000000000e+02,5.500000000000000000e+01,9.400000000000000000e+01,9.600000000000000000e+01,2.500000000000000000e+01,5.800000000000000000e+01,5.989999999999999858e+01,2.133999999999999986e+01,4.595000000000000284e+01,3.300000000000000155e-01,-2.880999999999999872e+01,-3.112000000000000099e+01,-1.671999999999999886e+01,4.110000000000000320e+00,-2.640000000000000124e+00,-2.194000000000000128e+01,-1.729999999999999982e+00,-5.309999999999999609e+00,-2.642000000000000171e+01,-1.300000000000000044e+00,-6.209999999999999964e+00,-2.230999999999999872e+01,-1.810000000000000053e+00,-4.750000000000000000e+00
0.000000000000000000e+00,4.800000000000000000e+01,4.000000000000000000e+01,6.000000000000000000e+01,1.080000000000000000e+02,5.800000000000000000e+01,1.050000000000000000e+02,9.500000000000000000e+01,2.800000000000000000e+01,6.100000000000000000e+01,6.109000000000000341e+01,1.086999999999999922e+01,3.775000000000000000e+01,-1.422000000000000064e+01,-3.142000000000000171e+01,-4.147999999999999687e+01,-2.687000000000000099e+01,6.400000000000000133e-01,-6.410000000000000142e+00,-1.483999999999999986e+01,-7.299999999999999822e-01,-3.299999999999999822e+00,-1.860999999999999943e+01,-9.699999999999999734e-01,-5.150000000000000355e+00,-1.019999999999999929e+01,-1.100000000000000006e-01,-2.660000000000000142e+00
1.000000000000000000e+00,4.900000000000000000e+01,2.600000000000000000e+01,5.000000000000000000e+01,8.300000000000000000e+01,5.900000000000000000e+01,9.600000000000000000e+01,6.600000000000000000e+01,2.400000000000000000e+01,5.700000000000000000e+01,6.324000000000000199e+01,2.480000000000000071e+01,4.747999999999999687e+01,1.392999999999999972e+01,-3.279999999999999716e+01,-3.336999999999999744e+01,8.099999999999999645e+00,4.940000000000000391e+00,-1.939999999999999947e+00,-1.807000000000000028e+01,-1.399999999999999911e+00,-6.209999999999999964e+00,-2.473000000000000043e+01,-1.350000000000000089e+00,-5.790000000000000036e+00,-1.814000000000000057e+01,-1.580000000000000071e+00,-3.950000000000000178e+00
3.000000000000000000e+00,6.000000000000000000e+01,6.900000000000000000e+01,8.900000000000000000e+01,1.000000000000000000e+02,8.200000000000000000e+01,1.230000000000000000e+02,7.300000000000000000e+01,5.000000000000000000e+01,7.800000000000000000e+01,5.054999999999999716e+01,-1.819999999999999929e+01,8.699999999999999289e+00,-5.870000000000000107e+00,-5.534000000000000341e+01,-5.960000000000000142e+01,-1.189999999999999947e+00,-2.103000000000000114e+01,-2.278000000000000114e+01,-1.851999999999999957e+01,-1.400000000000000133e-01,-3.120000000000000107e+00,-1.953000000000000114e+01,-4.299999999999999933e-01,-4.160000000000000142e+00,-1.448000000000000043e+01,4.400000000000000022e-01,-2.810000000000000053e+00
1.000000000000000000e+00,5.400000000000000000e+01,2.800000000000000000e+01,5.000000000000000000e+01,1.020000000000000000e+02,5.000000000000000000e+01,9.300000000000000000e+01,7.700000000000000000e+01,2.400000000000000000e+01,5.600000000000000000e+01,6.178000000000000114e+01,2.398999999999999844e+01,4.793999999999999773e+01,1.239999999999999991e+00,-2.401999999999999957e+01,-3.078999999999999915e+01,3.240000000000000213e+00,6.780000000000000249e+00,1.080000000000000071e+00,-2.239000000000000057e+01,-1.830000000000000071e+00,-4.629999999999999893e+00,-2.357000000000000028e+01,-9.100000000000000311e-01,-5.429999999999999716e+00,-2.250000000000000000e+01,-3.589999999999999858e+00,-6.669999999999999929e+00
1.000000000000000000e+00,4.500000000000000000e+01,2.600000000000000000e+01,4.800000000000000000e+01,8.600000000000000000e+01,5.200000000000000000e+01,9.400000000000000000e+01,6.600000000000000000e+01,2.500000000000000000e+01,5.400000000000000000e+01,7.110999999999999943e+01,2.585999999999999943e+01,4.984000000000000341e+01,1.764999999999999858e+01,-2.605000000000000071e+01,-3.169999999999999929e+01,1.401999999999999957e+01,4.969999999999999751e+00,2.189999999999999947e+00,-2.210999999999999943e+01,-1.870000000000000107e+00,-4.849999999999999645e+00,-2.642000000000000171e+01,-1.000000000000000000e+00,-5.740000000000000213e+00,-2.278999999999999915e+01,-2.490000000000000213e+00,-5.480000000000000426e+00
0.000000000000000000e+00,6.200000000000000000e+01,5.400000000000000000e+01,7.900000000000000000e+01,1.050000000000000000e+02,7.000000000000000000e+01,1.090000000000000000e+02,1.180000000000000000e+02,3.000000000000000000e+01,6.600000000000000000e+01,5.403999999999999915e+01,-2.049999999999999822e+00,1.880999999999999872e+01,-1.439999999999999947e+00,-4.400999999999999801e+01,-4.675000000000000000e+01,-3.749000000000000199e+01,7.500000000000000000e-01,-8.949999999999999289e+00,-2.255999999999999872e+01,-1.870000000000000107e+00,-4.620000000000000107e+00,-2.441000000000000014e+01,-9.200000000000000400e-01,-5.509999999999999787e+00,-2.307000000000000028e+01,-3.509999999999999787e+00,-6.629999999999999893e+00
0.000000000000000000e+00,6.000000000000000000e+01,5.600000000000000000e+01,7.500000000000000000e+01,8.500000000000000000e+01,7.300000000000000000e+01,1.030000000000000000e+02,1.020000000000000000e+02,2.700000000000000000e+01,5.800000000000000000e+01,5.328000000000000114e+01,-3.830000000000000071e+00,2.548000000000000043e+01,1.402999999999999936e+01,-4.690999999999999659e+01,-4.025999999999999801e+01,-2.478999999999999915e+01,3.470000000000000195e+00,-9.799999999999999822e-01,-1.857999999999999829e+01,-3.089999999999999858e+00,-9.730000000000000426e+00,-1.917000000000000171e+01,-1.520000000000000018e+00,-6.889999999999999680e+00,-1.933999999999999986e+01,-3.109999999999999876e+00,-6.400000000000000355e+00
0.000000000000000000e+00,6.400000000000000000e+01,4.800000000000000000e+01,6.500000000000000000e+01,1.110000000000000000e+02,6.400000000000000000e+01,1.070000000000000000e+02,1.030000000000000000e+02,3.000000000000000000e+01,6.400000000000000000e+01,5.165999999999999659e+01,3.160000000000000142e+00,3.261999999999999744e+01,-1.068999999999999950e+01,-3.789999999999999858e+01,-4.446999999999999886e+01,-2.500000000000000000e+01,-9.200000000000000400e-01,-8.679999999999999716e+00,-2.126000000000000156e+01,-1.689999999999999947e+00,-5.219999999999999751e+00,-2.512999999999999901e+01,-1.149999999999999911e+00,-5.780000000000000249e+00,-2.116000000000000014e+01,-1.719999999999999973e+00,-4.679999999999999716e+00
0.000000000000000000e+00,4.200000000000000000e+01,3.900000000000000000e+01,6.000000000000000000e+01,8.800000000000000000e+01,6.400000000000000000e+01,1.040000000000000000e+02,9.200000000000000000e+01,2.600000000000000000e+01,5.400000000000000000e+01,7.478000000000000114e+01,1.267999999999999972e+01,3.803999999999999915e+01,1.633999999999999986e+01,-3.795000000000000284e+01,-4.127000000000000313e+01,-1.125000000000000000e+01,3.759999999999999787e+00,2.029999999999999805e+00,-2.287999999999999901e+01,-1.860000000000000098e+00,-5.259999999999999787e+00,-2.853000000000000114e+01,-1.179999999999999938e+00,-6.339999999999999858e+00,-2.410999999999999943e+01,-2.279999999999999805e+00,-5.389999999999999680e+00
2.000000000000000000e+00,7.300000000000000000e+01,2.800000000000000000e+01,5.100000000000000000e+01,1.150000000000000000e+02,5.100000000000000000e+01,9.600000000000000000e+01,9.400000000000000000e+01,2.500000000000000000e+01,5.900000000000000000e+01,4.371999999999999886e+01,2.371000000000000085e+01,4.703999999999999915e+01,-1.056000000000000050e+01,-2.494999999999999929e+01,-3.328999999999999915e+01,-1.323000000000000043e+01,4.790000000000000036e+00,-2.930000000000000160e+00,-2.280000000000000071e+01,-1.860000000000000098e+00,-5.230000000000000426e+00,-2.835000000000000142e+01,-1.169999999999999929e+00,-6.290000000000000036e+00,-2.401000000000000156e+01,-2.290000000000000036e+00,-5.400000000000000355e+00
3.000000000000000000e+00,6.500000000000000000e+01,7.200000000000000000e+01,9.400000000000000000e+01,8.100000000000000000e+01,9.300000000000000000e+01,1.270000000000000000e+02,1.000000000000000000e+02,8.400000000000000000e+01,1.140000000000000000e+02,4.635999999999999943e+01,-2.126999999999999957e+01,3.669999999999999929e+00,1.269999999999999929e+01,-6.612999999999999545e+01,-6.342999999999999972e+01,-2.660999999999999943e+01,-5.474000000000000199e+01,-5.828000000000000114e+01,-2.089000000000000057e+01,2.300000000000000100e-01,-3.129999999999999893e+00,-1.996999999999999886e+01,-2.600000000000000089e-01,-3.870000000000000107e+00,-1.675000000000000000e+01,5.899999999999999689e-01,-3.089999999999999858e+00
